date,item,price
2000-02-12,"tablet",1256
2000-02-12,"cameras",1924
2000-02-12,"monitor",700
2000-02-12,"desktop",4478
2000-02-12,"desktop",5163
2000-02-12,"laptop",2990
2000-02-12,"tablet",1032
2000-02-12,"smartwatch",198
2000-02-12,"phone",701
2000-02-12,"tv",2660
2000-02-12,"tablet",550
2000-02-12,"tv",4174
2000-02-12,"phone",978
2000-02-12,"monitor",1699
2000-02-12,"desktop",5206
2000-02-12,"tv",3086
2000-02-12,"tablet",434
2000-02-12,"tablet",827
2000-02-12,"phone",826
2000-02-12,"laptop",2901
2000-02-12,"laptop",442
2000-02-12,"printer",166
2000-02-12,"cameras",1246
2000-02-12,"printer",306
2000-02-12,"phone",709
2000-02-12,"cameras",716
2000-02-12,"printer",245
2000-02-12,"phone",545
2000-02-12,"phone",949
2000-02-12,"tv",4639
2000-02-12,"tablet",359
2000-02-12,"cameras",3448
2000-02-12,"tablet",590
2000-02-12,"laptop",2996
2000-02-12,"laptop",568
2000-02-12,"tv",2127
2000-02-12,"desktop",927
2000-02-12,"tv",4448
2000-02-12,"laptop",1287
2000-02-12,"tablet",605
2000-02-12,"laptop",2529
2000-02-13,"laptop",650
2000-02-13,"printer",120
2000-02-13,"cameras",3249
2000-02-13,"laptop",913
2000-02-13,"tablet",690
2000-02-13,"laptop",1571
2000-02-13,"monitor",192
2000-02-13,"phone",596
2000-02-13,"tablet",482
2000-02-13,"monitor",261
2000-02-13,"smartwatch",495
2000-02-13,"printer",63
2000-02-13,"printer",36
2000-02-13,"smartwatch",636
2000-02-13,"smartwatch",198
2000-02-13,"cameras",1431
2000-02-13,"tv",3835
2000-02-13,"phone",583
2000-02-13,"monitor",206
2000-02-13,"smartwatch",344
2000-02-13,"smartwatch",416
2000-02-13,"desktop",5056
2000-02-13,"laptop",705
2000-02-13,"tablet",1328
2000-02-13,"laptop",1214
2000-02-13,"printer",240
2000-02-13,"cameras",1317
2000-02-13,"laptop",1319
2000-02-13,"monitor",1726
2000-02-13,"laptop",1013
2000-02-13,"cameras",1717
2000-02-13,"monitor",2276
2000-02-13,"printer",175
2000-02-13,"tablet",834
2000-02-13,"desktop",4076
2000-02-13,"tablet",1142
2000-02-13,"printer",39
2000-02-13,"smartwatch",606
2000-02-13,"desktop",3755
2000-02-13,"phone",927
2000-02-13,"smartwatch",483
2000-02-13,"tablet",623
2000-02-13,"tablet",1065
2000-02-13,"tv",4061
2000-02-13,"printer",296
2000-02-13,"phone",458
2000-02-13,"phone",116
2000-02-13,"tv",3131
2000-02-13,"laptop",1490
2000-02-13,"monitor",2724
2000-02-13,"desktop",1770
2000-02-13,"laptop",1393
2000-02-13,"monitor",2778
2000-02-13,"phone",207
2000-02-13,"phone",228
2000-02-13,"smartwatch",309
2000-02-13,"smartwatch",563
2000-02-13,"tablet",1108
2000-02-13,"printer",21
2000-02-13,"tv",1520
2000-02-13,"tv",6209
2000-02-13,"tablet",461
2000-02-13,"laptop",1738
2000-02-13,"desktop",3053
2000-02-13,"desktop",2755
2000-02-13,"printer",98
2000-02-13,"tv",2030
2000-02-13,"printer",261
2000-02-13,"laptop",802
2000-02-13,"smartwatch",471
2000-02-13,"desktop",1128
2000-02-13,"laptop",1840
2000-02-13,"tv",5806
2000-02-13,"tv",4988
2000-02-13,"smartwatch",100
2000-02-13,"phone",758
2000-02-13,"laptop",2668
2000-02-13,"monitor",1092
2000-02-13,"printer",188
2000-02-13,"cameras",1038
2000-02-13,"phone",405
2000-02-13,"tv",4213
2000-02-13,"laptop",733
2000-02-13,"laptop",1456
2000-02-13,"printer",226
2000-02-13,"cameras",1249
2000-02-13,"printer",67
2000-02-13,"phone",764
2000-02-13,"desktop",4212
2000-02-13,"tv",1000
2000-02-13,"laptop",2157
2000-02-13,"smartwatch",693
2000-02-13,"phone",511
2000-02-13,"phone",732
2000-02-13,"desktop",858
2000-02-13,"smartwatch",371
2000-02-13,"monitor",564
2000-02-13,"tablet",1326
2000-02-13,"phone",337
2000-02-13,"cameras",3099
2000-02-13,"printer",193
2000-02-13,"desktop",4446
2000-02-13,"monitor",1378
2000-02-13,"cameras",475
2000-02-13,"monitor",2415
2000-02-13,"printer",239
2000-02-13,"tv",3787
2000-02-13,"monitor",472
2000-02-13,"phone",183
2000-02-13,"desktop",4488
2000-02-13,"tv",4073
2000-02-13,"smartwatch",378
2000-02-13,"tv",3343
2000-02-13,"smartwatch",470
2000-02-13,"printer",264
2000-02-13,"monitor",1813
2000-02-13,"tablet",1122
2000-02-13,"phone",186
2000-02-13,"desktop",2976
2000-02-13,"printer",228
2000-02-13,"phone",593
2000-02-13,"desktop",3378
2000-02-13,"smartwatch",180
2000-02-13,"smartwatch",565
2000-02-13,"desktop",1219
2000-02-13,"tv",4324
2000-02-13,"phone",486
2000-02-13,"tablet",263
2000-02-13,"smartwatch",687
2000-02-13,"tv",1935
2000-02-13,"cameras",204
2000-02-13,"printer",208
2000-02-13,"printer",232
2000-02-13,"desktop",1602
2000-02-13,"tv",5550
2000-02-13,"phone",253
2000-02-13,"printer",133
2000-02-13,"printer",252
2000-02-13,"desktop",2080
2000-02-13,"desktop",4612
2000-02-13,"monitor",20
2000-02-13,"phone",153
2000-02-13,"monitor",1614
2000-02-13,"phone",503
2000-02-13,"desktop",4344
2000-02-13,"printer",115
2000-02-13,"phone",338
2000-02-13,"phone",865
2000-02-13,"printer",268
2000-02-13,"cameras",1128
2000-02-13,"smartwatch",76
2000-02-13,"tablet",678
2000-02-13,"smartwatch",430
2000-02-13,"printer",158
2000-02-13,"tv",5520
2000-02-13,"tv",2880
2000-02-13,"laptop",2230
2000-02-13,"tv",1569
2000-02-13,"printer",298
2000-02-13,"phone",675
2000-02-13,"tablet",104
2000-02-13,"printer",138
2000-02-13,"cameras",900
2000-02-13,"cameras",3484
2000-02-13,"printer",30
2000-02-13,"tv",4076
2000-02-13,"tablet",471
2000-02-13,"tv",725
2000-02-13,"tablet",672
2000-02-13,"desktop",4800
2000-02-13,"smartwatch",670
2000-02-13,"tv",5771
2000-02-13,"printer",46
2000-02-13,"smartwatch",685
2000-02-13,"phone",361
2000-02-13,"cameras",519
2000-02-13,"printer",46
2000-02-13,"smartwatch",193
2000-02-13,"printer",194
2000-02-13,"desktop",1484
2000-02-13,"smartwatch",563
2000-02-13,"tv",3223
2000-02-13,"printer",217
2000-02-13,"monitor",1433
2000-02-13,"laptop",2948
2000-02-13,"tv",1637
2000-02-13,"laptop",335
2000-02-13,"phone",903
2000-02-13,"cameras",1720
2000-02-13,"printer",203
2000-02-13,"desktop",739
2000-02-13,"cameras",2361
2000-02-13,"printer",153
2000-02-13,"tablet",942
2000-02-13,"tv",6889
2000-02-14,"tablet",503
2000-02-14,"phone",707
2000-02-14,"cameras",1956
2000-02-14,"desktop",3816
2000-02-14,"phone",512
2000-02-14,"tv",4337
2000-02-14,"monitor",1793
2000-02-14,"laptop",1861
2000-02-14,"phone",328
2000-02-14,"phone",595
2000-02-14,"tv",1221
2000-02-14,"tablet",1017
2000-02-14,"desktop",3316
2000-02-14,"monitor",199
2000-02-14,"tablet",1258
2000-02-14,"phone",134
2000-02-14,"phone",283
2000-02-14,"cameras",3357
2000-02-14,"tv",1592
2000-02-14,"desktop",3426
2000-02-14,"smartwatch",27
2000-02-14,"cameras",2983
2000-02-14,"desktop",2795
2000-02-14,"smartwatch",510
2000-02-14,"cameras",1977
2000-02-14,"smartwatch",65
2000-02-14,"cameras",2072
2000-02-14,"cameras",756
2000-02-14,"cameras",74
2000-02-14,"tv",5707
2000-02-14,"monitor",1908
2000-02-14,"tv",561
2000-02-14,"phone",713
2000-02-14,"tablet",774
2000-02-14,"tv",7150
2000-02-14,"cameras",2241
2000-02-14,"laptop",1438
2000-02-14,"tablet",693
2000-02-14,"tv",4167
2000-02-14,"printer",266
2000-02-14,"monitor",338
2000-02-14,"smartwatch",459
2000-02-14,"desktop",2234
2000-02-14,"laptop",2443
2000-02-14,"smartwatch",131
2000-02-14,"tv",6003
2000-02-14,"phone",238
2000-02-14,"laptop",2497
2000-02-14,"phone",628
2000-02-14,"tv",4313
2000-02-14,"laptop",187
2000-02-14,"smartwatch",222
2000-02-15,"laptop",1229
2000-02-15,"printer",50
2000-02-15,"printer",134
2000-02-15,"printer",84
2000-02-15,"phone",910
2000-02-15,"smartwatch",234
2000-02-15,"smartwatch",443
2000-02-15,"desktop",999
2000-02-15,"phone",113
2000-02-15,"tv",3867
2000-02-15,"monitor",1461
2000-02-15,"tv",1525
2000-02-15,"tablet",844
2000-02-15,"tablet",529
2000-02-15,"desktop",3046
2000-02-15,"phone",523
2000-02-15,"phone",765
2000-02-15,"cameras",871
2000-02-15,"tablet",407
2000-02-15,"tv",4281
2000-02-15,"monitor",1637
2000-02-15,"laptop",1662
2000-02-15,"smartwatch",306
2000-02-15,"tv",6344
2000-02-15,"monitor",1167
2000-02-15,"phone",198
2000-02-15,"phone",592
2000-02-16,"laptop",1157
2000-02-16,"laptop",1825
2000-02-16,"printer",148
2000-02-16,"laptop",1503
2000-02-16,"desktop",2546
2000-02-16,"cameras",2228
2000-02-16,"desktop",1306
2000-02-16,"tv",3307
2000-02-16,"desktop",3163
2000-02-16,"smartwatch",37
2000-02-16,"printer",146
2000-02-16,"laptop",438
2000-02-16,"smartwatch",341
2000-02-16,"printer",91
2000-02-16,"phone",401
2000-02-16,"tablet",1027
2000-02-16,"tablet",937
2000-02-16,"printer",197
2000-02-16,"phone",668
2000-02-16,"cameras",1631
2000-02-16,"printer",97
2000-02-16,"laptop",2287
2000-02-16,"laptop",2072
2000-02-16,"printer",209
2000-02-16,"tv",3291
2000-02-16,"desktop",5082
2000-02-16,"printer",294
2000-02-16,"phone",383
2000-02-16,"monitor",2410
2000-02-16,"desktop",1965
2000-02-16,"desktop",3905
2000-02-16,"smartwatch",284
2000-02-16,"tablet",918
2000-02-16,"monitor",2272
2000-02-16,"monitor",1475
2000-02-16,"tv",1679
2000-02-16,"smartwatch",357
2000-02-16,"cameras",3322
2000-02-16,"laptop",2729
2000-02-16,"smartwatch",280
2000-02-16,"tablet",206
2000-02-16,"monitor",2746
2000-02-16,"phone",967
2000-02-16,"phone",820
2000-02-16,"laptop",1399
2000-02-16,"monitor",1699
2000-02-16,"desktop",5609
2000-02-16,"monitor",1716
2000-02-16,"phone",769
2000-02-16,"tablet",1201
2000-02-16,"tv",5652
2000-02-16,"phone",916
2000-02-16,"tv",2723
2000-02-16,"printer",240
2000-02-16,"monitor",2856
2000-02-16,"laptop",3060
2000-02-16,"desktop",2238
2000-02-16,"desktop",5502
2000-02-16,"desktop",3277
2000-02-16,"tv",638
2000-02-16,"cameras",810
2000-02-16,"desktop",4273
2000-02-16,"cameras",3609
2000-02-16,"monitor",1400
2000-02-16,"printer",115
2000-02-16,"laptop",690
2000-02-16,"smartwatch",500
2000-02-16,"printer",152
2000-02-16,"desktop",1114
2000-02-16,"phone",497
2000-02-16,"desktop",1212
2000-02-16,"laptop",336
2000-02-16,"cameras",1160
2000-02-16,"laptop",2599
2000-02-16,"monitor",423
2000-02-16,"smartwatch",25
2000-02-16,"smartwatch",551
2000-02-16,"printer",77
2000-02-16,"desktop",4227
2000-02-16,"tv",1868
2000-02-16,"tv",245
2000-02-16,"cameras",3542
2000-02-16,"tablet",688
2000-02-16,"cameras",2102
2000-02-16,"smartwatch",516
2000-02-16,"smartwatch",346
2000-02-16,"desktop",2319
2000-02-16,"desktop",4865
2000-02-16,"smartwatch",48
2000-02-16,"phone",333
2000-02-16,"tv",7034
2000-02-16,"tv",6643
2000-02-16,"cameras",960
2000-02-16,"phone",587
2000-02-16,"tv",5346
2000-02-16,"phone",649
2000-02-16,"monitor",2403
2000-02-16,"printer",179
2000-02-16,"smartwatch",178
2000-02-16,"printer",18
2000-02-16,"laptop",1251
2000-02-16,"tv",2899
2000-02-16,"phone",566
2000-02-16,"smartwatch",264
2000-02-16,"cameras",575
2000-02-16,"printer",102
2000-02-16,"monitor",897
2000-02-17,"smartwatch",709
2000-02-17,"laptop",735
2000-02-17,"desktop",1186
2000-02-17,"tv",2674
2000-02-17,"cameras",487
2000-02-17,"phone",883
2000-02-17,"cameras",1208
2000-02-17,"tv",5179
2000-02-17,"desktop",1397
2000-02-17,"phone",628
2000-02-17,"desktop",2224
2000-02-17,"tv",4787
2000-02-17,"phone",385
2000-02-17,"monitor",1886
2000-02-17,"cameras",1592
2000-02-17,"laptop",1972
2000-02-17,"laptop",1576
2000-02-17,"cameras",2547
2000-02-17,"monitor",2451
2000-02-17,"desktop",2579
2000-02-17,"smartwatch",49
2000-02-17,"printer",237
2000-02-17,"desktop",5034
2000-02-17,"tv",6817
2000-02-17,"desktop",1892
2000-02-17,"tv",3417
2000-02-17,"smartwatch",33
2000-02-17,"monitor",145
2000-02-17,"tv",1530
2000-02-17,"smartwatch",464
2000-02-17,"monitor",2861
2000-02-17,"tablet",1314
2000-02-17,"laptop",1135
2000-02-17,"printer",157
2000-02-17,"printer",87
2000-02-17,"phone",978
2000-02-17,"printer",53
2000-02-17,"cameras",3311
2000-02-17,"monitor",1829
2000-02-17,"cameras",188
2000-02-17,"phone",360
2000-02-17,"printer",307
2000-02-17,"monitor",930
2000-02-17,"tv",410
2000-02-17,"laptop",1618
2000-02-17,"phone",130
2000-02-17,"smartwatch",499
2000-02-17,"laptop",2732
2000-02-17,"tv",3929
2000-02-17,"laptop",2686
2000-02-17,"laptop",310
2000-02-17,"tablet",1188
2000-02-17,"monitor",1828
2000-02-17,"monitor",2789
2000-02-17,"monitor",6
2000-02-17,"smartwatch",299
2000-02-17,"laptop",2413
2000-02-17,"cameras",3446
2000-02-17,"smartwatch",692
2000-02-17,"monitor",2584
2000-02-17,"smartwatch",76
2000-02-17,"cameras",2780
2000-02-17,"desktop",3796
2000-02-17,"cameras",888
2000-02-17,"desktop",1802
2000-02-17,"smartwatch",323
2000-02-17,"monitor",1960
2000-02-17,"tablet",1254
2000-02-17,"cameras",1875
2000-02-17,"tv",2552
2000-02-17,"desktop",2275
2000-02-17,"monitor",2814
2000-02-17,"laptop",1662
2000-02-17,"laptop",960
2000-02-17,"tablet",884
2000-02-17,"tv",1382
2000-02-17,"phone",997
2000-02-17,"tv",4500
2000-02-17,"tv",6055
2000-02-17,"cameras",279
2000-02-17,"laptop",1426
2000-02-17,"printer",213
2000-02-17,"tablet",1068
2000-02-17,"monitor",2325
2000-02-17,"desktop",2629
2000-02-17,"monitor",2636
2000-02-17,"phone",210
2000-02-17,"smartwatch",565
2000-02-17,"laptop",852
2000-02-17,"monitor",2372
2000-02-17,"cameras",711
2000-02-17,"cameras",2916
2000-02-17,"desktop",4056
2000-02-17,"printer",50
2000-02-17,"laptop",802
2000-02-17,"tv",4835
2000-02-17,"monitor",2172
2000-02-17,"monitor",2501
2000-02-17,"phone",710
2000-02-17,"printer",150
2000-02-17,"printer",290
2000-02-17,"printer",170
2000-02-17,"tablet",1478
2000-02-17,"printer",44
2000-02-17,"printer",278
2000-02-17,"tablet",1029
2000-02-17,"desktop",1068
2000-02-17,"smartwatch",700
2000-02-17,"tv",6283
2000-02-17,"tv",1601
2000-02-17,"desktop",5097
2000-02-17,"desktop",2060
2000-02-17,"phone",648
2000-02-17,"smartwatch",415
2000-02-17,"tv",5798
2000-02-17,"printer",138
2000-02-17,"printer",126
2000-02-17,"desktop",5407
2000-02-17,"smartwatch",499
2000-02-17,"phone",502
2000-02-17,"tv",339
2000-02-17,"phone",420
2000-02-17,"monitor",1629
2000-02-17,"cameras",849
2000-02-17,"laptop",383
2000-02-17,"tablet",562
2000-02-17,"monitor",2208
2000-02-17,"monitor",1435
2000-02-17,"phone",913
2000-02-17,"laptop",2955
2000-02-17,"cameras",866
2000-02-17,"smartwatch",715
2000-02-17,"printer",220
2000-02-17,"phone",489
2000-02-17,"monitor",955
2000-02-17,"printer",204
2000-02-17,"phone",279
2000-02-17,"printer",127
2000-02-17,"printer",116
2000-02-17,"monitor",2471
2000-02-18,"desktop",4941
2000-02-18,"tablet",1383
2000-02-18,"printer",239
2000-02-18,"phone",635
2000-02-18,"tablet",1111
2000-02-18,"monitor",1089
2000-02-18,"smartwatch",84
2000-02-18,"laptop",277
2000-02-18,"cameras",3117
2000-02-18,"printer",220
2000-02-18,"phone",713
2000-02-18,"printer",293
2000-02-18,"cameras",3220
2000-02-18,"printer",14
2000-02-18,"phone",864
2000-02-18,"smartwatch",470
2000-02-18,"phone",748
2000-02-18,"cameras",1115
2000-02-18,"tv",6596
2000-02-18,"printer",100
2000-02-18,"phone",153
2000-02-18,"phone",648
2000-02-18,"smartwatch",118
2000-02-18,"monitor",59
2000-02-18,"smartwatch",515
2000-02-18,"smartwatch",428
2000-02-18,"tablet",1288
2000-02-18,"phone",187
2000-02-18,"tablet",757
2000-02-18,"cameras",2712
2000-02-18,"phone",596
2000-02-18,"smartwatch",640
2000-02-18,"printer",178
2000-02-18,"tablet",510
2000-02-18,"monitor",2850
2000-02-18,"laptop",2918
2000-02-18,"phone",516
2000-02-18,"phone",185
2000-02-18,"tv",5721
2000-02-18,"desktop",3738
2000-02-18,"smartwatch",377
2000-02-18,"cameras",599
2000-02-18,"phone",407
2000-02-18,"tv",2800
2000-02-18,"printer",236
2000-02-18,"printer",83
2000-02-18,"cameras",1948
2000-02-18,"tablet",1013
2000-02-18,"cameras",1375
2000-02-18,"phone",500
2000-02-18,"phone",212
2000-02-18,"tv",2754
2000-02-18,"tablet",1167
2000-02-18,"printer",242
2000-02-18,"printer",158
2000-02-18,"smartwatch",364
2000-02-18,"tv",6868
2000-02-18,"desktop",1442
2000-02-18,"smartwatch",310
2000-02-18,"laptop",165
2000-02-18,"desktop",5066
2000-02-18,"desktop",1732
2000-02-18,"tv",6123
2000-02-18,"laptop",1618
2000-02-18,"laptop",444
2000-02-18,"laptop",1626
2000-02-18,"printer",113
2000-02-18,"phone",928
2000-02-18,"monitor",983
2000-02-18,"monitor",745
2000-02-18,"laptop",1561
2000-02-18,"cameras",2961
2000-02-18,"laptop",725
2000-02-18,"printer",171
2000-02-18,"desktop",2398
2000-02-18,"tv",4623
2000-02-18,"laptop",427
2000-02-18,"tv",1981
2000-02-18,"phone",347
2000-02-18,"smartwatch",432
2000-02-18,"smartwatch",588
2000-02-18,"phone",805
2000-02-18,"printer",273
2000-02-18,"phone",902
2000-02-18,"tv",1529
2000-02-18,"laptop",2944
2000-02-18,"cameras",440
2000-02-18,"tv",5047
2000-02-18,"laptop",648
2000-02-19,"cameras",1872
2000-02-19,"phone",588
2000-02-19,"desktop",3761
2000-02-19,"cameras",3540
2000-02-19,"phone",320
2000-02-19,"printer",219
2000-02-19,"desktop",3994
2000-02-19,"cameras",2132
2000-02-19,"smartwatch",44
2000-02-19,"tablet",902
2000-02-19,"cameras",1124
2000-02-19,"laptop",2390
2000-02-19,"printer",221
2000-02-19,"monitor",2619
2000-02-19,"cameras",109
2000-02-19,"desktop",2207
2000-02-19,"cameras",2538
2000-02-19,"cameras",2680
2000-02-19,"tablet",785
2000-02-19,"smartwatch",214
2000-02-19,"smartwatch",541
2000-02-19,"laptop",1228
2000-02-19,"laptop",3062
2000-02-19,"printer",83
2000-02-19,"printer",263
2000-02-19,"tablet",405
2000-02-19,"tv",1125
2000-02-19,"cameras",3257
2000-02-19,"desktop",1428
2000-02-19,"monitor",1342
2000-02-19,"tablet",1230
2000-02-19,"monitor",2067
2000-02-19,"tablet",1219
2000-02-19,"tv",3101
2000-02-19,"desktop",3163
2000-02-19,"monitor",2628
2000-02-19,"desktop",4883
2000-02-19,"cameras",2232
2000-02-19,"phone",301
2000-02-19,"desktop",1794
2000-02-19,"tv",4535
2000-02-19,"tablet",1474
2000-02-19,"cameras",1031
2000-02-19,"laptop",319
2000-02-19,"phone",484
2000-02-19,"tv",555
2000-02-19,"smartwatch",93
2000-02-19,"monitor",2200
2000-02-19,"smartwatch",604
2000-02-19,"tablet",1472
2000-02-19,"desktop",4789
2000-02-19,"monitor",1876
2000-02-19,"smartwatch",115
2000-02-19,"phone",538
2000-02-19,"tablet",267
2000-02-19,"tv",4420
2000-02-19,"tablet",802
2000-02-19,"smartwatch",134
2000-02-19,"desktop",1834
2000-02-19,"laptop",540
2000-02-19,"phone",649
2000-02-19,"laptop",2671
2000-02-19,"phone",370
2000-02-19,"tablet",1220
2000-02-19,"tv",4188
2000-02-19,"smartwatch",424
2000-02-19,"monitor",1846
2000-02-19,"phone",340
2000-02-19,"tv",1594
2000-02-19,"smartwatch",303
2000-02-19,"laptop",1593
2000-02-19,"monitor",1693
2000-02-19,"printer",126
2000-02-19,"tv",887
2000-02-19,"tablet",122
2000-02-19,"cameras",3468
2000-02-19,"tv",5860
2000-02-19,"desktop",4301
2000-02-19,"smartwatch",227
2000-02-19,"monitor",176
2000-02-19,"printer",32
2000-02-19,"smartwatch",459
2000-02-19,"tablet",990
2000-02-19,"tablet",426
2000-02-19,"smartwatch",140
2000-02-19,"printer",66
2000-02-19,"desktop",839
2000-02-19,"monitor",1507
2000-02-19,"monitor",2105
2000-02-19,"phone",387
2000-02-19,"printer",168
2000-02-19,"printer",199
2000-02-19,"tablet",1161
2000-02-19,"tablet",1391
2000-02-19,"smartwatch",396
2000-02-19,"tv",1549
2000-02-19,"tablet",1424
2000-02-19,"tablet",538
2000-02-19,"phone",663
2000-02-19,"monitor",686
2000-02-20,"phone",496
2000-02-20,"phone",860
2000-02-20,"desktop",3031
2000-02-20,"tablet",1168
2000-02-20,"smartwatch",59
2000-02-20,"laptop",949
2000-02-20,"smartwatch",551
2000-02-20,"cameras",3191
2000-02-20,"cameras",1093
2000-02-20,"phone",490
2000-02-20,"tablet",1253
2000-02-20,"phone",119
2000-02-20,"monitor",2564
2000-02-20,"desktop",3553
2000-02-20,"desktop",3891
2000-02-20,"cameras",3590
2000-02-20,"smartwatch",330
2000-02-20,"monitor",2326
2000-02-20,"monitor",820
2000-02-20,"tv",2447
2000-02-20,"cameras",1258
2000-02-20,"cameras",2345
2000-02-20,"desktop",2456
2000-02-20,"phone",435
2000-02-20,"desktop",4733
2000-02-20,"laptop",406
2000-02-20,"printer",171
2000-02-20,"phone",357
2000-02-20,"desktop",3312
2000-02-20,"phone",699
2000-02-20,"monitor",2589
2000-02-20,"desktop",3341
2000-02-20,"cameras",2063
2000-02-20,"monitor",2609
2000-02-20,"smartwatch",36
2000-02-20,"laptop",2069
2000-02-20,"printer",77
2000-02-20,"cameras",1911
2000-02-20,"cameras",1335
2000-02-20,"tv",1474
2000-02-20,"monitor",2424
2000-02-20,"phone",104
2000-02-20,"tv",2873
2000-02-20,"cameras",291
2000-02-20,"desktop",3178
2000-02-20,"laptop",2511
2000-02-20,"printer",102
2000-02-20,"tv",368
2000-02-20,"laptop",646
2000-02-20,"laptop",2905
2000-02-20,"monitor",1512
2000-02-20,"desktop",5606
2000-02-20,"tv",5142
2000-02-20,"phone",295
2000-02-20,"cameras",85
2000-02-20,"phone",721
2000-02-20,"smartwatch",494
2000-02-20,"tablet",1188
2000-02-20,"laptop",379
2000-02-20,"phone",469
2000-02-20,"cameras",3287
2000-02-20,"printer",244
2000-02-20,"tablet",1497
2000-02-20,"desktop",3500
2000-02-20,"laptop",155
2000-02-20,"monitor",2129
2000-02-20,"desktop",834
2000-02-20,"cameras",2270
2000-02-20,"cameras",1904
2000-02-20,"tablet",171
2000-02-20,"printer",16
2000-02-20,"monitor",822
2000-02-20,"cameras",1169
2000-02-20,"desktop",1399
2000-02-20,"smartwatch",394
2000-02-20,"tablet",1412
2000-02-20,"smartwatch",41
2000-02-20,"cameras",3326
2000-02-20,"tablet",378
2000-02-20,"smartwatch",439
2000-02-20,"laptop",1804
2000-02-20,"desktop",2840
2000-02-20,"cameras",890
2000-02-20,"monitor",2247
2000-02-20,"phone",895
2000-02-20,"printer",37
2000-02-20,"phone",381
2000-02-20,"phone",702
2000-02-20,"desktop",3150
2000-02-20,"printer",148
2000-02-20,"smartwatch",348
2000-02-20,"monitor",120
2000-02-20,"laptop",984
